Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW),EV J3271 Connector Count,EV J3271 Power Output (kW),Snapshot Date
ELEC,Sample Station 88,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05966315376642,-118.24934300680158,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 89,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05978528304089,-118.24871616331868,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 90,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059023852108844,-118.24863358927404,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 91,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.058334072255334,-118.2480699783804,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 92,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059094310984946,-118.24875054413062,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 93,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.060104270454076,-118.24792642873906,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 94,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.06004113266219,-118.24818583198623,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 95,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059768187160024,-118.24829153314971,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 96,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05858728837359,-118.24955415483083,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 97,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.059817348481644,-118.24886435438805,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 98,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05910275687652,-118.2493475226911,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 99,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05988330211691,-118.24760715321025,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 100,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05959756420009,-118.24891339054854,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,,,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
