fuel_type_code,station_name,street_address,intersection_directions,city,state,zip,plus4,station_phone,status_code,expected_date,groups_with_access_code,access_days_time,cards_accepted,bd_blends,ng_fill_type_code,ng_psi,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_other_info,ev_network,ev_network_web,geocode_status,latitude,longitude,date_last_confirmed,id,updated_at,owner_type_code,federal_agency_id,federal_agency_name,open_date,hydrogen_status_link,ng_vehicle_class,lpg_primary,e85_blender_pump,ev_connector_types,country,intersection_directions_french,access_days_time_french,bd_blends_french,groups_with_access_code_french,hydrogen_is_retail,access_code,access_detail_code,federal_agency_code,facility_type,cng_dispenser_num,cng_on_site_renewable_source,cng_total_compression_capacity,cng_storage_capacity,lng_on_site_renewable_source,e85_other_ethanol_blends,ev_pricing,ev_pricing_french,lpg_nozzle_types,hydrogen_pressures,hydrogen_standards,cng_fill_type_code,cng_psi,cng_vehicle_class,lng_vehicle_class,ev_on_site_renewable_source,restricted_access,rd_blends,rd_blends_french,rd_blended_with_biodiesel,rd_maximum_biodiesel_level,nps_unit_name,cng_station_sells_renewable_natural_gas,lng_station_sells_renewable_natural_gas,maximum_vehicle_class,ev_workplace_charging,funding_sources,ev_j1772_connector_count,ev_j1772_power_output_kw,ev_ccs_connector_count,ev_ccs_power_output_kw,ev_chademo_connector_count,ev_chademo_power_output_kw,ev_j3400_connector_count,ev_j3400_power_output_kw,ev_j3271_connector_count,ev_j3271_power_output_kw,snapshot_date
ELEC,Sample Station 83,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05851449330964,-118.24916996534813,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 84,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05831990808062,-118.2476775178359,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 85,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05986480411785,-118.24810120142604,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 86,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.058988858076276,-118.24922449897764,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 87,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05937793377355,-118.24787614689458,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 88,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05835735582068,-118.24779913004177,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 89,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05969989448713,-118.2486221235486,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 90,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.058914304820995,-118.24910233898933,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 91,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05938472946649,-118.24875209635361,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 92,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05925208345011,-118.24836379022688,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 93,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.0593057870003,-118.24889592001708,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 94,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05882768186539,-118.2490574077693,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 95,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05893590308427,-118.24767306524502,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 96,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.058822683903976,-118.24871503675028,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 97,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.060031130124486,-118.24941415096343,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 98,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05870259233471,-118.24783303787413,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 99,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.05940926456798,-118.24949722391835,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
ELEC,Sample Station 100,123 Sample Street,Directions hidden for privacy,Los Angeles,CA,00000,0000,555-0100,E,,Private,For fleet and employee use only,,,,,,379.0,15.0,,Non-Networked,,GPS,34.060105053874345,-118.24897326608934,2025-11-13,1525,2026-08-07 18:57:47 UTC,LG,999,Confidential Government Agency,1999-10-15,,,,,CHADEMO J1772 J1772COMBO,US,Directions masquees,,,Privé,,RESTRICTED,,GOV-999,UTILITY,,,,,,,REDACTED_PRICING,PRIX_REDACTE,,,,,,,,,,,,,,,,,LD,True,,1,,0,,0,,0,,0,,2026-09-06
